3_2_PHM_C06_MS_NoNBD_
Date,Time,Environment,Noise,Breakdown_chance,Train_data,env.R1,env.R2,env.R3,Wear threshold,Look-ahead Factor,Episodes,Terminate on,Test_info,Test_cases,Metrics_method,Version
02-Jul-2023,09:22:25,PHM C06 MS NBD-MS,None,0,data\PHM_Tool_Wear_Data_C06_0p13.csv,0.5,-1,-40,0.13,0.9,1000,348,Separate test set.,40,binary,3_2_PHM_C06_MS_NoNBD_

,Precision,Precision,Recall,Recall,F_Beta_0_5,F_Beta_0_5,F_Beta_0_75,F_Beta_0_75,F_1_Score,F_1_Score,Normal_error,Replace_error,Overall_error
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,mean,mean
Algorithm,,,,,,,,,,,,,
A2C,0.5,0.0,1.0,0.0,0.5556,0.0,0.6098,0.0,0.6667,0.0,1.0,0.0,0.5
DQN,0.4617,0.0151,0.85,0.0471,0.5081,0.0179,0.5525,0.0207,0.5983,0.024,0.99,0.15,0.57
PPO,0.4955,0.0811,0.495,0.1462,0.4913,0.0864,0.4895,0.094,0.489,0.1026,0.5,0.505,0.5025
REINFORCE,0.7294,0.0992,0.505,0.1117,0.667,0.0987,0.6255,0.1015,0.5937,0.1043,0.185,0.495,0.34

