,RF_Pr,RF_Rc,RF_F1,RF_F05,A2C_Pr,A2C_Rc,A2C_F1,A2C_F05,DQN_Pr,DQN_Rc,DQN_F1,DQN_F05,PPO_Pr,PPO_Rc,PPO_F1,PPO_F05,RF_Pr_sd,RF_Rc_sd,RF_F1_sd,RF_F05_sd,A2C_Pr_sd,A2C_Rc_sd,A2C_F1_sd,A2C_F05_sd,DQN_Pr_sd,DQN_Rc_sd,DQN_F1_sd,DQN_F05_sd,PPO_Pr_sd,PPO_Rc_sd,PPO_F1_sd,PPO_F05_sd
,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean
environment_info,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHM C01 MS NBD,0.7254601160606343,0.8119999999999999,0.6996439954721441,0.692885969765002,0.5088782375261477,0.7460000000000001,0.5926904384026107,0.5372395070386102,0.6347015189646769,0.329,0.32760645066507216,0.3958094626152081,0.4793837125207093,0.312,0.37043741617583087,0.4247754353405601,0.02019540434131224,0.030150485007525478,0.0238937464045989,0.02309461211941316,0.045092977085862476,0.06656129117578682,0.048344896682119984,0.04482415963180868,0.20729455363492932,0.036545384504845305,0.04472458532410286,0.06738199547061066,0.11413160942306685,0.10078598912062,0.10176406585436233,0.10347038058543412
PHM C04 MS NBD,0.7914004329004329,0.225,0.3326434441557718,0.48292443667443663,0.4765983687518416,0.45,0.398520782844259,0.4047380513005513,0.34180763759711125,0.40099999999999997,0.2816996105906869,0.2556870616463639,0.4784015061755615,0.392,0.4237752163612396,0.45260673364301673,0.20781501047639228,0.06974708421344832,0.09295959200815099,0.12280622625555213,0.17891103491986765,0.07749527107910999,0.07890328110527967,0.09807922864058904,0.19457320928405158,0.021922973677170478,0.025637097508795458,0.04687164363395928,0.08925748816267232,0.11294199723072888,0.09299545134620624,0.08662324027739252
PHM C06 MS NBD,0.6577518919848642,0.25799999999999995,0.33728288879370333,0.4451297131744954,0.515292674412778,0.6799999999999999,0.5621880575130208,0.528543766049291,0.5172473810842232,0.47800000000000004,0.43927624060791215,0.4503050037522744,0.5055274001623722,0.475,0.47206534627763685,0.48578089125298707,0.18979784998380028,0.07608787395745328,0.0982242462767219,0.12579570955735342,0.04835512475685953,0.07956603612663402,0.059964317269452484,0.05173925123948055,0.1115584250739173,0.02714950321211302,0.02499700799743884,0.0353540436579143,0.09197742866102092,0.09498095145671022,0.08413055393733418,0.08488452512175898
