4_10_PHM_C06_SS_LowNBD_
Date,Time,Environment,Noise,Breakdown_chance,Train_data,env.R1,env.R2,env.R3,Wear threshold,Look-ahead Factor,Episodes,Terminate on,Test_info,Test_cases,Metrics_method,Version
01-Jul-2023,17:53:55,PHM C06 SS LBD-SS,0.001,0.05,data\PHM_Tool_Wear_Data_C06_0p13.csv,1,-1,-40,0.13,0.95,800,348,Separate test set.,40,binary,4_10_PHM_C06_SS_LowNBD_

,Precision,Precision,Recall,Recall,F_Beta_0_5,F_Beta_0_5,F_Beta_0_75,F_Beta_0_75,F_1_Score,F_1_Score,Normal_error,Replace_error,Overall_error
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,mean,mean
Algorithm,,,,,,,,,,,,,
A2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
DQN,0.508,0.0127,0.98,0.035,0.562,0.0131,0.6144,0.0138,0.6689,0.0151,0.95,0.02,0.485
PPO,0.3617,0.2699,0.07,0.0715,0.1913,0.1657,0.1413,0.1305,0.1153,0.1104,0.095,0.93,0.5125
REINFORCE,0.9129,0.068,0.605,0.0832,0.8253,0.0574,0.7678,0.0614,0.7244,0.0671,0.06,0.395,0.2275

