4_8_PHM_C04_SS_HighNBD_
Date,Time,Environment,Noise,Breakdown_chance,Train_data,env.R1,env.R2,env.R3,Wear threshold,Look-ahead Factor,Episodes,Terminate on,Test_info,Test_cases,Metrics_method,Version
02-Jul-2023,14:17:24,PHM C04 SS HBD-SS,0.01,0.1,data\PHM_Tool_Wear_Data_C04_0p098.csv,1,-1,-100,0.098,0.9,800,348,Separate test set.,40,binary,4_8_PHM_C04_SS_HighNBD_

,Precision,Precision,Recall,Recall,F_Beta_0_5,F_Beta_0_5,F_Beta_0_75,F_Beta_0_75,F_1_Score,F_1_Score,Normal_error,Replace_error,Overall_error
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,mean,mean
Algorithm,,,,,,,,,,,,,
A2C,0.5,0.0,1.0,0.0,0.5556,0.0,0.6098,0.0,0.6667,0.0,1.0,0.0,0.5
DQN,0.4,0.4595,0.04,0.0516,0.1391,0.1702,0.0928,0.1163,0.072,0.0912,0.025,0.96,0.4925
PPO,0.4357,0.1484,0.195,0.0956,0.3407,0.1213,0.2936,0.1131,0.2632,0.1082,0.25,0.805,0.5275
REINFORCE,0.6649,0.0203,0.98,0.0258,0.7105,0.0191,0.7517,0.0182,0.792,0.0177,0.495,0.02,0.2575

